gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,is_de
GENE_0948,716.4644318950031,0.29041161321565656,0.29039834039115486,1.0000457055797352,0.31728840938106484,1.0,0
GENE_0949,1.694488223457157,1.3622853921458495,0.34910010029834465,3.902277286605263,9.53300399597623e-05,0.00953300399597623,1
GENE_0950,30.411015321780344,-0.4678704004097676,0.22274653492756413,-2.100460959188058,0.03568818663611717,1.0,0
GENE_0951,794.452264246979,-1.4752394293709374,0.18482984765336183,-7.9816082093930385,1.3322676295501878e-15,1.3322676295501878e-13,1
GENE_0952,825.7516033019458,-0.11782750186464455,0.18604301116972488,-0.6333347386919678,0.5265149558153919,1.0,0
GENE_0953,70.55247998129717,-1.0064380783091065,0.10594082568646718,-9.500002211495586,0.0,1e-300,1
GENE_0954,138.63532677034442,-0.8512678167943248,0.15186369095828317,-5.6054729831910075,2.0824414637132804e-08,2.0824414637132804e-06,1
GENE_0955,3152.0599892565415,-0.4072470446074743,0.2155758529313504,-1.88911252846654,0.058876622195084494,1.0,0
GENE_0956,195.18636159129358,0.21248929143703257,0.19659896030636825,1.0808261198630031,0.27977454440936333,1.0,0
GENE_0957,11665.376600676544,0.045519826136118574,0.22715938135063973,0.20038717250182536,0.8411778411068835,1.0,0
GENE_0958,402.2686786561746,0.0737466828702656,0.30924772513209975,0.2384712218619025,0.8115157321383464,1.0,0
GENE_0959,744.0098435487906,0.7803773930746769,0.14081542172889522,5.541846081156494,3.0006283902039854e-08,3.0006283902039854e-06,1
GENE_0960,4561.065774820424,2.2541546051637074,0.08746932884470422,25.770800290074295,0.0,1e-300,1
GENE_0961,491.04740661777845,-0.010973341673489439,0.09032087022634,-0.12149286921163119,0.9033005791307473,1.0,0
GENE_0962,89.70118942083036,0.12177420912552624,0.11622557743285175,1.0477401946734157,0.29475837840817154,1.0,0
GENE_0963,342.2046063853645,-0.29450924661533423,0.23403040589718865,-1.2584230048496963,0.20823895392557534,1.0,0
GENE_0964,382.44463424386674,0.011330698033176385,0.2982098987102397,0.03799571403290686,0.9696909782821317,1.0,0
GENE_0965,52.08554805486005,-0.6399797336337381,0.3194376036057705,-2.0034577219767784,0.04512804320280672,1.0,0
GENE_0966,274.8572557735449,1.6144616912473087,0.2514805645332422,6.41982689296015,1.3707035506627108e-10,1.3707035506627108e-08,1
GENE_0967,132.51712190519527,-0.27264582101217355,0.18884867816174122,-1.4437263933542785,0.14881604364079104,1.0,0
GENE_0968,1614.1061836320387,-2.6714636145524606,0.1217189712021598,-21.947799822555993,0.0,1e-300,1
GENE_0969,424.9271792395986,3.1994411401521767,0.18838295164973934,16.983708515730775,0.0,1e-300,1
GENE_0970,263.9623227957734,1.5402801377054278,0.16975208615510154,9.073703732265667,0.0,1e-300,1
GENE_0971,344.02939491813294,-0.021321147596461754,0.3149069878314272,-0.06770617490354064,0.9460193947038296,1.0,0
GENE_0972,563.7906685835266,-0.012297532904211927,0.21141423190086395,-0.05816795205148946,0.9536147094551151,1.0,0
GENE_0973,1017.6194434168626,-0.23361173328880314,0.14107289298772277,-1.6559647168299994,0.09772892999615568,1.0,0
GENE_0974,90.05599621255315,0.04764957174651105,0.15797628804026057,0.3016248345724357,0.7629382108048686,1.0,0
GENE_0975,84.57329468083438,0.127199477765619,0.11684694442652603,1.0885990933686989,0.27633079861967724,1.0,0
GENE_0976,2115.4415134608334,-0.31370340356607196,0.3280180712486654,-0.9563601248306173,0.33889030860051816,1.0,0
GENE_0977,217.34689936311514,-0.05001776634395369,0.09359337848384651,-0.5344156515579397,0.5930539538330937,1.0,0
GENE_0978,48.17002121708616,-0.2440395464228455,0.08346848711009144,-2.9237327148504266,0.003458751539326288,0.3458751539326288,0
GENE_0979,785.0277473297947,0.9198656278459355,0.12940701205225455,7.108313631988456,1.1826095658307167e-12,1.1826095658307167e-10,1
GENE_0980,808.3981596953103,-2.897160600648216,0.2989359848358689,-9.691575279031412,0.0,1e-300,1
GENE_0981,40.60645784233274,0.6180928606786238,0.2213360323903919,2.7925541720583174,0.005229490570055173,0.5229490570055173,0
GENE_0982,569.1947104374303,-0.07824893232307534,0.2489776875917863,-0.3142809023568775,0.7533078395228494,1.0,0
GENE_0983,1216.0639342382935,-1.841517583913792,0.17658755236224838,-10.428354429739972,0.0,1e-300,1
GENE_0984,707.388257814897,-0.5285456286581077,0.0985430560982759,-5.363600943439333,8.175869292692539e-08,8.175869292692539e-06,1
GENE_0985,1041.03659910859,-0.17882903674714587,0.31116270387288536,-0.5747123113450004,0.5654858035458163,1.0,0
GENE_0986,49.08710401075888,3.3884555435106214,0.13181145347386,25.70683695694622,0.0,1e-300,1
GENE_0987,662.8576309384625,0.6344015323839467,0.08892598414718096,7.134040049913328,9.814371537686384e-13,9.814371537686384e-11,1
GENE_0988,256.2286886613043,0.08879311107050847,0.23463011670196227,0.3784386775176755,0.7051048551402683,1.0,0
GENE_0989,195.54973810231107,0.5534881444771996,0.10248808950384229,5.40051187564043,6.660199680652568e-08,6.660199680652568e-06,1
GENE_0990,1488.960365499979,-2.26927210883281,0.10585570000215523,-21.437410633405733,0.0,1e-300,1
GENE_0991,3710.462333425778,0.6509605357858743,0.2961017985002818,2.1984349270518018,0.027918030343483835,1.0,0
GENE_0992,5952.431567712365,-0.02361688692202217,0.21273458911585874,-0.11101573571169486,0.9116037692313144,1.0,0
GENE_0993,2899.2628884185115,1.5206999860895127,0.14520728210672862,10.472615174849048,0.0,1e-300,1
GENE_0994,342.20115188020594,-2.455417670611446,0.17412913430707005,-14.10113063722818,0.0,1e-300,1
GENE_0995,684.768102561667,-0.30658473367906763,0.27689506428765626,-1.107223541408336,0.2681973843553518,1.0,0
GENE_0996,1274.4045229562494,-0.4840211398756137,0.09791561908428249,-4.94324750639614,7.694676689151692e-07,7.694676689151692e-05,1
GENE_0997,483.84612080732217,0.9324098686232282,0.11144976630196668,8.366189535982675,0.0,1e-300,1
GENE_0998,490.85377942642504,1.8305319469516559,0.24639074944745376,7.429385847710335,1.1013412404281553e-13,1.1013412404281553e-11,1
GENE_0999,1388.0146528429057,3.4972288718860582,0.24388236830611892,14.339818397598831,0.0,1e-300,1
GENE_1000,369.10310817655926,1.5583064704048513,0.34256478982455035,4.5489394026833905,5.396961041181925e-06,0.0005396961041181925,1
GENE_1001,135.1073429484948,0.2750768740471128,0.1811283599389714,1.5186847280006068,0.1288419211202081,1.0,0
GENE_1002,216.65157138121128,0.7864509885502362,0.09757095933792928,8.060297796462425,8.881784197001252e-16,8.881784197001252e-14,1
GENE_1003,1044.0530346240023,-0.6191331330959646,0.22513510740939952,-2.75005147007168,0.005958701411505896,0.5958701411505896,0
GENE_1004,405.2442358396205,-3.1291045657418715,0.2523536391756834,-12.399680765306712,0.0,1e-300,1
GENE_1005,672.038052929087,-0.1850085535771302,0.11769275216228725,-1.571962165707713,0.11595934221427262,1.0,0
GENE_1006,1102.261065615202,-0.7894730705634406,0.22927273285450311,-3.443379684685146,0.0005745890257258246,0.05745890257258246,0
GENE_1007,229.92146765827877,0.42413088191187764,0.13339712284773142,3.1794604925325833,0.001475625118524615,0.1475625118524615,0
GENE_1008,1254.349318056328,-0.10815862232134338,0.3080771156278884,-0.3510764572724155,0.7255311194592742,1.0,0
GENE_1009,712.1324398843536,0.2958524819946249,0.305493603861634,0.9684408388747288,0.33282424694588864,1.0,0
GENE_1010,63.29335641121189,-3.066369653723867,0.19599985591957927,-15.64475463176886,0.0,1e-300,1
GENE_1011,3510.3014177625214,-0.14129747673104331,0.34102066143845705,-0.4143369968700352,0.6786274085975026,1.0,0
GENE_1012,190.35350276462842,-0.16846119306286209,0.3445389461014302,-0.4889467358307531,0.6248794158681052,1.0,0
GENE_1013,33.695253617290625,0.04746566788959841,0.11489779401585726,0.4131120905858957,0.67952457867795,1.0,0
GENE_1014,84.13599145202004,2.937978299646799,0.17928272730476624,16.387402979721923,0.0,1e-300,1
GENE_1015,87.21987759273786,-0.22668521012405995,0.24208679691259405,-0.9363798976856434,0.3490775938658284,1.0,0
GENE_1016,436.2694155069257,2.2634941363984655,0.10290620858698998,21.995700429338623,0.0,1e-300,1
GENE_1017,267.5280021202162,0.4228757080965464,0.183316986029817,2.3068004621664713,0.02106589228836997,1.0,0
GENE_1018,243.4111645237606,0.15145572953521425,0.1505164626844795,1.006240293147891,0.31430001854502865,1.0,0
GENE_1019,1022.0369740329994,-1.1333774558629548,0.3370535596610101,-3.3626034301576384,0.0007722203824946927,0.07722203824946927,0
GENE_1020,671.7008258665636,-0.4901567197876433,0.191128172164497,-2.5645445893020073,0.01033118546230094,1.0,0
GENE_1021,648.117369658038,0.6004943455308842,0.28592113180782835,2.1002097387278287,0.035710270181134485,1.0,0
GENE_1022,746.0127461076898,0.16077131323152502,0.1844104481482869,0.8718123883211144,0.3833106564592026,1.0,0
GENE_1023,1016.5827148875486,-0.3048783724148996,0.11558925901308557,-2.6376012357721326,0.008349550453068622,0.8349550453068622,0
GENE_1024,17.082763750045803,-0.06816386289399286,0.31305091314342876,-0.2177405017271507,0.8276313794789734,1.0,0
GENE_1025,233.53749014877022,0.0052946691206680815,0.08011256756383804,0.06609036861100478,0.94730573956585,1.0,0
GENE_1026,15.328056438371398,0.29429334411206554,0.0951040359731015,3.094435910115331,0.0019720117421577754,0.19720117421577754,0
GENE_1027,425.8511577214734,-0.5433053579435158,0.17838378959220166,-3.045710370799675,0.0023214514390201835,0.23214514390201835,0
GENE_1028,400.6349011640101,-0.33637965546818327,0.26546252899005884,-1.2671455242588312,0.20510339776116515,1.0,0
GENE_1029,1935.8434697859848,0.10918230194535555,0.17226015972850944,0.6338221334371934,0.526196789902857,1.0,0
GENE_1030,2395.7499421613493,1.7768506694411423,0.09790446075766324,18.148822389607652,0.0,1e-300,1
GENE_1031,546.8434545713146,0.22874367305468396,0.16581680910822016,1.3794962904236967,0.1677419060333305,1.0,0
GENE_1032,190.4630826464728,-0.49180295894383913,0.14614483192734382,-3.365175165334207,0.0007650588640548683,0.07650588640548683,0
GENE_1033,835.2588433244636,0.14285147050852845,0.08146334595091345,1.7535674338076541,0.07950456991269439,1.0,0
GENE_1034,182.75081239566626,0.4366334477509889,0.22439651655870846,1.945812058257835,0.05167718235654739,1.0,0
GENE_1035,402.58691958924527,0.19472741885971337,0.11149439698093024,1.7465220148508371,0.08072020290830828,1.0,0
GENE_1036,1770.8314755116007,0.055644695904636755,0.15762399797509985,0.3530217265103696,0.7240722815067131,1.0,0
GENE_1037,174.74765834855404,-0.03835344102638835,0.2531212541600519,-0.15152200929810883,0.8795639185822304,1.0,0
GENE_1038,1350.8887104247299,-0.33394046110860076,0.27578123598220383,-1.2108889856819336,0.22593808648837332,1.0,0
GENE_1039,1114.4341352331808,-0.028799436975915388,0.15113301925112607,-0.19055688239815805,0.8488728089462323,1.0,0
GENE_1040,96.33312861167738,-2.096017726325372,0.16888229118761316,-12.411116118722497,0.0,1e-300,1
GENE_1041,1738.6099477432854,-0.04761140264005009,0.1466654942944156,-0.3246257946976621,0.7454644395574266,1.0,0
GENE_1042,1150.3822047041203,-0.35592159573936405,0.3383599220853718,-1.0519023457203696,0.292844413653234,1.0,0
GENE_1043,470.0733898160545,-0.19689883550615453,0.13144032628659874,-1.4980093329715793,0.13413088619887192,1.0,0
GENE_1044,128.57531131870832,0.08034011891037207,0.1294587629810926,0.6205846329777283,0.5348728435572199,1.0,0
GENE_1045,111.1844987241412,2.03780152653019,0.20015952987451363,10.18088685463916,0.0,1e-300,1
GENE_1046,180.0988982350565,0.19412131322525628,0.13111271698415367,1.4805681530397836,0.13872175736767955,1.0,0
GENE_1047,910.4069478040825,0.20913750429961217,0.12231128319711419,1.7098790792879732,0.08728817175248027,1.0,0
GENE_1048,96.21278498545192,0.3555932721618593,0.10588747517929308,3.358218444247103,0.000784574964889817,0.0784574964889817,0
GENE_1049,777.6436399682299,0.5694237889060132,0.2528462369892273,2.252055619598855,0.024318680685075922,1.0,0
GENE_1050,62.63766075287133,1.0910798682746528,0.2452622088235119,4.448626119402611,8.649609342548104e-06,0.0008649609342548104,1
GENE_1051,297.04900445046826,-0.37369562565918396,0.2555439808070509,-1.4623534644760183,0.14364445468305265,1.0,0
GENE_1052,475.5498111746443,-0.36141377863050894,0.28879100216253695,-1.2514717422778239,0.21076255415105916,1.0,0
GENE_1053,15798.894016169066,-0.03030859058392977,0.16811666345399545,-0.18028308414664446,0.8569303532084729,1.0,0
GENE_1054,51.112368693622486,3.2155457834735097,0.32797440807521877,9.80425821131765,0.0,1e-300,1
GENE_1055,3670.274925176777,-0.4553306907843771,0.2779652449885641,-1.6380849728285636,0.10140394549029486,1.0,0
GENE_1056,505.1036324432033,-0.1766767176691977,0.29727131891692044,-0.5943281656397341,0.5522925519806208,1.0,0
GENE_1057,747.5176200975973,-0.1898051734476156,0.27465978423321197,-0.691055568901391,0.4895304839482848,1.0,0
GENE_1058,481.7965213691182,-0.26873909590448236,0.17678302426679168,-1.520163471685581,0.12846994321522232,1.0,0
GENE_1059,786.1048868004456,-0.12631579446200225,0.15641877177691144,-0.8075488192821074,0.41935024343844507,1.0,0
GENE_1060,320.3686434298773,0.47138034012733243,0.1940796087863338,2.4287988989419524,0.015148931608659488,1.0,0
GENE_1061,3572.694214889231,0.0796952164996957,0.10619819734400678,0.7504385054817811,0.4529905116289674,1.0,0
GENE_1062,203.42416536525104,0.9887236304221878,0.2018457354228057,4.898412286745177,9.67522991279779e-07,9.675229912797789e-05,1
GENE_1063,2204.7113191042267,0.06820327440785974,0.09164806543571476,0.7441867330598481,0.45676337632843467,1.0,0
GENE_1064,153.461438376724,2.1980331616048723,0.08106540920734251,27.11431648957599,0.0,1e-300,1
GENE_1065,368.5668957374901,0.0016531530619464368,0.331504713658167,0.004986816156258626,0.9960210879567963,1.0,0
GENE_1066,80.8064001012998,0.10259679137741601,0.26612095235873107,0.38552692100363267,0.6998471747471267,1.0,0
GENE_1067,798.340805244891,-3.301001182400149,0.2316986757078116,-14.246957486122815,0.0,1e-300,1
GENE_1068,3525.1876059977635,0.8306845303436096,0.1720975506442256,4.826823666194238,1.389121295325424e-06,0.0001389121295325424,1
GENE_1069,359.2310340081246,-0.33812818599102745,0.23404526396497,-1.444712788726354,0.14853866525457748,1.0,0
GENE_1070,300.2668117636081,0.34361842327109426,0.3207254596113495,1.0713786915684402,0.28399926103501594,1.0,0
GENE_1071,75.79820073778846,0.08310023904564955,0.25614263616484345,0.3244295455449653,0.7456129915099448,1.0,0
GENE_1072,286.0197944165484,-0.6284390970282471,0.24267013944744614,-2.589684492946628,0.009606457420860526,0.9606457420860526,0
GENE_1073,36.99595603862992,0.30827951283790533,0.20425521580235306,1.509285878585402,0.13122579594085515,1.0,0
GENE_1074,102.5841071762231,-1.7895787127212017,0.17333819827573166,-10.324202804245676,0.0,1e-300,1
GENE_1075,566.8978162109862,-0.34287056151097195,0.26860772075886213,-1.276473217308515,0.20178842594954594,1.0,0
GENE_1076,2917.609211220919,-0.0035735471567882775,0.3448648540742698,-0.010362166844692969,0.9917322874130854,1.0,0
GENE_1077,27277.467984826235,-0.6901417048030815,0.19468457725055932,-3.544922327950345,0.00039281088656073493,0.03928108865607349,1
GENE_1078,167.3558481038016,-0.5035225838737346,0.1858954050838342,-2.7086338344224186,0.006756186784145246,0.6756186784145246,0
GENE_1079,3473.6119347686795,0.4192118310469011,0.19559063753856146,2.143312360563536,0.0320879108914347,1.0,0
GENE_1080,581.5103209279332,2.0299368100299695,0.1948968713734248,10.4154407185972,0.0,1e-300,1
GENE_1081,321.54211482235814,-0.4435211899752157,0.34746868880949366,-1.2764349832349489,0.20180193376315625,1.0,0
GENE_1082,771.9283058090156,-3.304803301935724,0.27083012952752195,-12.202495001945076,0.0,1e-300,1
GENE_1083,442.69220225429774,-0.2089649725724093,0.17697980128685975,-1.1807278065235594,0.23771099580198674,1.0,0
GENE_1084,476.0836568234347,-0.18832866311021446,0.18030564093321508,-1.0444967896482567,0.29625565661035136,1.0,0
GENE_1085,218.65611745364464,0.29573041026996133,0.19631516968089502,1.5064063095616254,0.13196295769664035,1.0,0
GENE_1086,49.54272904752069,-0.46469334357373865,0.08991229064672142,-5.168296127607148,2.366757905214456e-07,2.366757905214456e-05,1
GENE_1087,39.82768192255686,-0.36214608507273294,0.2225104285457375,-1.6275465713657238,0.10362104849125364,1.0,0
GENE_1088,1074.775761577717,0.061631996859547455,0.29907285691114643,0.20607686533672334,0.8367309282720243,1.0,0
GENE_1089,266.38692706183605,0.38776391629928214,0.2583533041660278,1.500905581800069,0.13338004316179575,1.0,0
GENE_1090,164.98699465407245,0.4952641205959399,0.13357362862561623,3.7077986552576148,0.0002091286187606567,0.02091286187606567,1
GENE_1091,408.6088902934296,-0.26602468814464925,0.27656924517215986,-0.9618737180233226,0.33611303183602725,1.0,0
GENE_1092,1329.2875212546737,-2.9577207873074816,0.2742538237096482,-10.784610939240041,0.0,1e-300,1
GENE_1093,528.7659601255746,-0.3136569173881636,0.15088558822522918,-2.078773202116316,0.03763807188003199,1.0,0
GENE_1094,150.7944415337204,0.73048373876272,0.24817615735137244,2.943408208744595,0.0032463375380080706,0.32463375380080706,0
GENE_1095,2538.7812790621933,-0.4535084101678914,0.24495623894292273,-1.851385423473796,0.0641140034430705,1.0,0
GENE_1096,4310.366673221235,1.5873638631326747,0.306742658441169,5.174904172766435,2.2845331537624247e-07,2.2845331537624247e-05,1
GENE_1097,847.113749854863,-0.26259444272748955,0.11673952419502914,-2.249404771333401,0.024486677562181258,1.0,0
GENE_1098,1738.0086225709958,0.8052985819178402,0.13260639621811113,6.072848707789965,1.2613385891313555e-09,1.2613385891313555e-07,1
GENE_1099,2599.150643911071,0.23652829154099375,0.2112117660173074,1.1198632348995738,0.26277214668291893,1.0,0
GENE_1100,2197.6611816526106,-0.4064066117632888,0.0919191902009229,-4.421346738096136,9.816969820164445e-06,0.0009816969820164445,1
GENE_1101,1013.4835812068626,-0.20889539181700273,0.19221043335246074,-1.0868056856931714,0.2771227752441239,1.0,0
GENE_1102,989.8174880344643,0.3124724820894967,0.29281914133992526,1.0671176776888245,0.2859187684540836,1.0,0
GENE_1103,879.6207599828953,0.42105776704622455,0.12015288637567952,3.504349997300207,0.0004578113271005435,0.04578113271005435,1
GENE_1104,77.78849088558538,-0.028286236689785044,0.2041861589728617,-0.13853160680467355,0.889820237159558,1.0,0
GENE_1105,1154.1099678466567,-1.4029806073084106,0.34723769301326,-4.040404125294182,5.338568212209793e-05,0.005338568212209793,1
GENE_1106,52.787744039821625,0.30334121305762624,0.2165984036247134,1.4004776027029577,0.16137045473232337,1.0,0
GENE_1107,122.49874895402364,-2.6102171433416013,0.21454743251296443,-12.16615418217076,0.0,1e-300,1
GENE_1108,2850.7790925501195,-0.5174019437353503,0.23087426760552537,-2.241055051745263,0.02502242822713363,1.0,0
GENE_1109,1422.7263065127736,-0.32518960985607226,0.13022117998984012,-2.497209823175029,0.012517515001028823,1.0,0
GENE_1110,3755.953404106634,0.09404797726066604,0.11973424832520495,0.7854726494396694,0.43217637428808264,1.0,0
GENE_1111,268.40268921279215,0.48619296659907746,0.26288574986107927,1.8494458785080736,0.06439333530501523,1.0,0
GENE_1112,71.63807727212934,-1.795626386546008,0.18685703867455794,-9.609626692593501,0.0,1e-300,1
GENE_1113,281.2781969721964,0.31181176830858015,0.15827478961817842,1.970065915492883,0.048830678239147884,1.0,0
GENE_1114,470.14772125324754,0.1149163044145455,0.08847573737837235,1.2988453989719049,0.19399712672239988,1.0,0
GENE_1115,454.1752217215699,0.29952555439299083,0.30843363423819026,0.9711183254472173,0.3314893563632142,1.0,0
GENE_1116,2209.498218180947,-0.2667003400827423,0.08872879377810484,-3.0057924685611423,0.0026490357291888422,0.2649035729188842,0
GENE_1117,234.6498404977503,-0.06129238410328567,0.2824954435024962,-0.21696769103018848,0.8282335975752109,1.0,0
GENE_1118,684.0641554244999,1.8660168649360216,0.18313691092961687,10.189190455730515,0.0,1e-300,1
GENE_1119,91.56593151884873,-2.7024165003128973,0.24164570883625552,-11.183382950715316,0.0,1e-300,1
GENE_1120,792.724635297159,2.8648608898395374,0.14687306018634383,19.50569346212826,0.0,1e-300,1
GENE_1121,405.3143039557947,0.07420532263389744,0.12195790988265974,0.6084502653849443,0.5428887804026785,1.0,0
GENE_1122,131.0108301353955,0.27506099380360516,0.22401476022543576,1.2278699560993185,0.21949592425904174,1.0,0
GENE_1123,283.2290563713144,0.2184447323569789,0.26781677763761874,0.8156499166476984,0.4147002787418601,1.0,0
GENE_1124,306.0462946536842,0.09705770852954482,0.13278318963518956,0.7309487653987117,0.4648103097187197,1.0,0
GENE_1125,269.01504462027884,-3.417367846587326,0.19781691580679234,-17.27540757902154,0.0,1e-300,1
GENE_1126,5750.326204510882,-0.017073238490990652,0.20005684197867682,-0.08534193743201451,0.931989422197804,1.0,0
GENE_1127,348.044726707774,0.16515655808896024,0.13831437025145496,1.1940665152052263,0.23245207838088144,1.0,0
GENE_1128,279.82260105899087,-0.29045776107454385,0.23256335048807536,-1.2489403874899756,0.2116870152414263,1.0,0
GENE_1129,17.35400930545139,0.14788237025565204,0.11940263543105917,1.2385184776012463,0.21552401120743836,1.0,0
GENE_1130,105.49768104208344,0.2673670741144038,0.2176322767960166,1.228526751870555,0.21924942824785898,1.0,0
GENE_1131,271.88790389405835,-0.26787257122888125,0.11062650806881986,-2.4214139622145523,0.015460256296395913,1.0,0
GENE_1132,144.20284954765444,0.020732839597138692,0.2110964503908871,0.09821500815739778,0.921761448879296,1.0,0
GENE_1133,3205.301350548095,-0.24944100385174384,0.16413174481640033,-1.5197608733811454,0.12857113401101428,1.0,0
GENE_1134,315.0065199626875,-0.210602678606446,0.20210649886201443,-1.0420381323325592,0.2973940512238633,1.0,0
GENE_1135,2786.8476848450796,-0.4499717420408619,0.197112327049657,-2.282818881883039,0.022440974992536722,1.0,0
GENE_1136,442.5515483349862,0.5063099700666223,0.32514194316102,1.5571967281252372,0.11942381038556049,1.0,0
GENE_1137,426.5978450761185,0.42627406988801914,0.21228261198824494,2.0080498628480408,0.04463785553743427,1.0,0
GENE_1138,353.11907691827355,0.21497354169093486,0.30099470404675605,0.714210379121957,0.47509696102506127,1.0,0
GENE_1139,405.73262252059317,0.7888783807775256,0.1409261460861631,5.597814193366223,2.1765003577201014e-08,2.1765003577201014e-06,1
GENE_1140,5314.490920722079,-0.07569827862735667,0.17506235455124988,-0.4324075202884115,0.6654453221046728,1.0,0
GENE_1141,12.435855963061151,1.212704966044254,0.10027413277096155,12.09389632732323,0.0,1e-300,1
GENE_1142,20.039020210743917,-0.09101176614528816,0.19360190460180327,-0.4700974731239315,0.6382854088482555,1.0,0
GENE_1143,178.61698298365516,0.10207734070240658,0.2605489695102313,0.39177794828468193,0.6952223950412846,1.0,0
GENE_1144,412.3167327902123,-0.1591111655760833,0.30630509920953697,-0.5194532052737347,0.603444713488182,1.0,0
GENE_1145,1135.8728181344604,0.148930224024122,0.23279702618577186,0.6397428114278221,0.522339697792644,1.0,0
GENE_1146,820.2677382620972,0.33424597115449783,0.25281962079013115,1.3220729075927211,0.18614400672515474,1.0,0
GENE_1147,226.70081003810253,-0.045566557221233574,0.12786211095657601,-0.3563726336155102,0.7215616485594474,1.0,0
GENE_1148,1860.434868897395,0.7106879388470483,0.09004563032302863,7.892531112254251,3.1086244689504383e-15,3.1086244689504383e-13,1
GENE_1149,1891.8171567174566,0.09565971385338429,0.2937557991978753,0.32564366087270824,0.7446941116966141,1.0,0
GENE_1150,531.7038954595845,0.10819415444407965,0.1251003160091473,0.8648591617959503,0.38711601113994876,1.0,0
GENE_1151,1709.551541605201,2.8950044128333663,0.10461577459384315,27.672733142519245,0.0,1e-300,1
GENE_1152,607.2665947089678,-2.005422747865805,0.3331418266447807,-6.019726697374834,1.7534620422310354e-09,1.7534620422310354e-07,1
GENE_1153,173.77745039059516,-0.05361088832374625,0.3401507682959776,-0.15760919368877466,0.8747647376067995,1.0,0
GENE_1154,1149.0896032619032,-0.24329589173491475,0.24638946873267353,-0.9874443619133931,0.3234248558106205,1.0,0
GENE_1155,476.2389308532972,-0.31058976325934556,0.1822320636255692,-1.704363969106512,0.08831304974606291,1.0,0
GENE_1156,404.24040793822445,1.0687053519026741,0.304974676060294,3.5042429283255943,0.00045799542637037227,0.04579954263703723,1
GENE_1157,3675.4481812190757,-1.5588602520980834,0.13527438902056135,-11.52369094685869,0.0,1e-300,1
GENE_1158,10.213310363425316,-0.5827941683125072,0.1959359284060141,-2.9744119572845977,0.0029356448570059257,0.29356448570059257,0
GENE_1159,48.10921528656073,-3.2766601056251092,0.17639467073016246,-18.575731863450336,0.0,1e-300,1
GENE_1160,67.9922929946215,-0.02062713579048544,0.326428997500254,-0.06319026786359379,0.9496148550471981,1.0,0
GENE_1161,233.95037697202554,0.218666813046594,0.32833990214781383,0.6659769696470013,0.5054256905068,1.0,0
GENE_1162,275.36231658250875,0.2219186086901254,0.2557392001073899,0.8677535888003772,0.3855291608082221,1.0,0
GENE_1163,42.0563980544917,0.27064582071061016,0.1098998378736268,2.462658962443823,0.013791116254848967,1.0,0
GENE_1164,92.04365280566427,1.9684823244108842,0.21019205320774165,9.365160548983031,0.0,1e-300,1
GENE_1165,110.91204304734055,0.1361761774006182,0.1462386588804953,0.9311913719880317,0.3517545456820761,1.0,0
GENE_1166,16092.943100005548,-0.3504237856442314,0.3189272290598101,-1.098757815935856,0.27187380451484544,1.0,0
GENE_1167,6018.617866260029,-0.24785719320560468,0.11736875573437451,-2.111781722953149,0.034705053409300524,1.0,0
GENE_1168,217.53850589849569,-0.3670835898001038,0.09466377448239098,-3.8777620246738356,0.00010546229043040256,0.010546229043040256,1
GENE_1169,233.83718078041045,-0.47535554183930784,0.2701958390585211,-1.7593000080817367,0.078526477260497,1.0,0
GENE_1170,71.96601575737144,0.4256837955432035,0.20238724024140126,2.103313405704139,0.03543825816748969,1.0,0
GENE_1171,23.053195198522417,0.27544468039155506,0.3063585196528328,0.899092607914709,0.3686032760456883,1.0,0
GENE_1172,338.5526841892703,0.390666147991252,0.10015000041571417,3.900810248323813,9.590955203320206e-05,0.009590955203320206,1
GENE_1173,90.30763651629063,0.015725226409718525,0.29629055580411745,0.053073667390582405,0.9576730758063214,1.0,0
GENE_1174,355.2153419126791,2.5589378692567113,0.09008038326792275,28.40727111080064,0.0,1e-300,1
GENE_1175,36.58693562082687,-0.704515761857018,0.08757890321676838,-8.044354701648366,8.881784197001252e-16,8.881784197001252e-14,1
GENE_1176,128.64263806090247,0.34523500721814204,0.204555252967378,1.6877347426184128,0.09146210717906289,1.0,0
GENE_1177,504.18367840283656,0.07084793200201209,0.13974864821377597,0.5069668501811535,0.612178068094225,1.0,0
GENE_1178,698.7649339889455,0.25084384005966626,0.24030405089176327,1.0438602226170972,0.29655011640389217,1.0,0
GENE_1179,754.615190690688,2.488039221291624,0.08697058843709701,28.607823242349813,0.0,1e-300,1
GENE_1180,55.66026536896109,-0.39482206181475465,0.0895551764380042,-4.4087017358295935,1.04077774771838e-05,0.00104077774771838,1
GENE_1181,1453.9344800340336,-0.5992159101564186,0.2763300939664239,-2.1684786537554164,0.030122180446562563,1.0,0
GENE_1182,121.47183863060651,-0.2848216664731853,0.13674459387292415,-2.082873321762674,0.03726264352740394,1.0,0
GENE_1183,1042.4060939927915,-2.775417351246741,0.25723262338839803,-10.789523174345236,0.0,1e-300,1
GENE_1184,397.0419668590527,-1.6785985439109408,0.2824789836052048,-5.94238382794865,2.818735911347403e-09,2.818735911347403e-07,1
GENE_1185,51.18357866405027,-0.5471769109527451,0.09601941474574122,-5.69860702027466,1.2113840597294256e-08,1.2113840597294256e-06,1
GENE_1186,251.06288437917019,-0.39243974698728584,0.2878335677053446,-1.3634259204577095,0.1727484387477487,1.0,0
